49.803;53.628
49.903;53.628
50.003;69.725
50.103;77.637
50.203;77.637
50.303;83.381
50.403;86.647
50.503;90.091
50.603;90.091
50.703;91.556
50.803;93.666
50.903;94.244
51.003;94.244
51.103;95.259
51.203;95.600
51.303;95.600
51.403;96.141
51.503;96.262
51.603;96.600
51.703;96.600
51.803;96.784
51.903;97.028
52.003;97.028
52.103;97.091
52.203;97.241
52.303;97.241
52.403;97.303
52.503;97.431
52.603;97.537
52.703;97.537
52.803;97.731
52.903;97.878
53.003;98.003
53.103;98.003
53.203;98.050
53.303;98.081
53.403;98.081
53.503;98.072
53.603;98.044
53.703;98.006
53.803;98.006
53.903;97.972
54.003;97.941
54.103;97.941
54.203;97.916
54.303;97.894
54.403;97.875
54.503;97.875
54.603;97.859
54.703;97.844
54.803;97.844
54.903;97.831
55.003;97.822
55.103;97.812
55.203;97.812
55.303;97.806
55.403;97.791
55.503;97.791
55.603;97.766
55.703;97.734
55.803;97.734
55.903;97.703
56.003;97.659
56.103;97.597
56.203;97.597
56.303;97.516
56.403;97.422
56.503;97.422
56.603;97.325
56.703;97.247
56.803;97.191
56.903;97.191
57.003;97.131
57.103;97.056
57.203;96.981
57.304;96.981
57.404;96.900
57.504;96.809
57.604;96.809
57.704;96.703
57.804;96.584
57.904;96.478
58.004;96.478
58.104;96.381
58.204;96.269
58.304;96.269
58.404;96.178
58.504;96.069
58.604;95.966
58.704;95.966
58.804;95.878
58.904;95.794
59.004;95.794
59.104;95.700
59.204;95.581
59.304;95.447
59.404;95.447
59.504;95.300
59.604;95.147
59.704;95.147
59.804;95.003
59.904;94.884
60.004;94.791
60.104;94.791
60.204;94.703
60.304;94.653
60.404;94.653
60.504;94.631
60.604;94.622
60.705;94.606
60.805;94.606
60.906;94.591
61.006;94.578
61.107;94.578
61.207;94.569
61.307;94.559
61.407;94.553
61.507;94.553
61.607;94.547
61.707;94.537
61.807;94.537
61.907;94.519
62.007;94.500
62.107;94.488
62.209;94.488
62.309;94.481
62.409;94.472
62.509;94.472
62.609;94.466
62.709;94.466
62.809;94.475
62.908;94.475
63.009;94.497
63.109;94.528
63.209;94.528
63.309;94.566
63.409;94.609
63.509;94.669
63.609;94.669
63.709;94.734
63.809;94.803
63.909;94.872
64.009;94.872
64.109;94.950
64.209;95.047
64.309;95.047
64.409;95.169
